Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
a015651e996c3989a21a0196ffb968ba;25/07/2022;25/07/2022;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1891648454a00d2d8dd79ad2f06c489b;25/07/2022;25/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$342.700,00;;;;0;0;0;0;0;0;0;0;0;0
1ecbe143f2fc31eac5a883081e021cdb;28/07/2022;25/07/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;MG;DPF/IPN/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
512bac1f178f22da9d91e2d381392120;30/09/2022;25/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e22c42f0fd06b6b147acbab0f8e4fd61;24/07/2022;24/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;DPF/IJI/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5659feea9684f0849915fb5fb56154e9;24/07/2022;24/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$4.118,00;;;;0;0;0;0;0;0;0;0;0;0
ba7e1424a5330e38e993e169ed5ca0ab;24/07/2022;24/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/NVI/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$179.400,00;;;R$50.905,00;0;0;0;0;0;0;0;0;0;0
c1e9be2b4ca800b983d72d32dd664fa0;24/07/2022;24/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$1.945,00;;;;0;0;0;0;0;0;0;0;0;0
7e9d7bf9fca0d81a31df4f127d2e945d;24/07/2022;24/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$8.802,00;;;;0;0;0;0;0;0;0;0;0;0
e8acce16ef501cb967e7de2c239e09d8;24/07/2022;24/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$26.117,00;;;;0;0;0;0;0;0;0;0;0;0
